time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-08T17:01:31.900Z,44.2366667,-110.785,4.66,3.22,ml,19,110,0.03708,0.21,uu,uu60456872,2021-09-08T22:48:03.040Z,"44 km ENE of Warm River, Idaho",earthquake,0.58,0.5,0.247,15,reviewed,uu,uu
2021-09-08T16:37:27.767Z,-38.1471,-93.8373,10,5.6,mww,,146,15.961,0.86,us,us7000f9ay,2021-09-09T16:40:27.255Z,"West Chile Rise",earthquake,8.8,1.9,0.089,12,reviewed,us,us
2021-09-08T16:17:42.870Z,55.5381,-157.5077,7.3,2.9,ml,,,,0.81,ak,ak021bjdis52,2021-09-08T16:24:10.708Z,"101 km SSE of Chignik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-08T13:34:27.347Z,44.2806,-115.2006,10,2.6,ml,,67,0.84,0.59,us,us7000f982,2021-09-10T07:47:37.367Z,"22 km WNW of Stanley, Idaho",earthquake,2.3,2,0.042,74,reviewed,us,us
2021-09-08T12:05:28.369Z,18.5179,-106.7403,10,4.3,mb,,211,5.333,0.91,us,us7000f97q,2021-09-08T15:30:56.773Z,"208 km SW of José María Morelos, Mexico",earthquake,6.4,2,0.088,37,reviewed,us,us
2021-09-08T11:28:39.254Z,44.3223,17.8828,11.62,4.3,mb,,35,0.657,0.47,us,us7000f97d,2021-09-08T23:02:05.424Z,"9 km SSW of Željezno Polje, Bosnia and Herzegovina",earthquake,5.4,5,0.177,9,reviewed,us,us
2021-09-08T11:22:16.026Z,31.66594143,-104.3749088,6.465771484,2.5,ml,20,61,0.1073353406,0.3,tx,tx2021rpqh,2021-09-10T04:31:46.040Z,"56 km S of Whites City, New Mexico",earthquake,1.148597164,1.637108501,0.2,12,reviewed,tx,tx
2021-09-08T10:33:16.101Z,-36.2045,-98.0411,10,4.6,mb,,176,13.235,0.59,us,us7000f978,2021-09-08T10:54:08.040Z,"southeast of Easter Island",earthquake,11.3,2,0.09,37,reviewed,us,us
2021-09-08T10:22:53.590Z,34.0166667,-117.2273333,15.13,2.58,ml,122,23,0.08265,0.16,ci,ci40036480,2021-09-10T04:35:29.040Z,"5km SE of Loma Linda, CA",earthquake,0.11,0.17,0.161,137,reviewed,ci,ci
2021-09-08T10:11:13.682Z,-21.6994,-68.3278,141.08,4.1,mb,,81,1.254,0.64,us,us7000f96z,2021-09-08T10:21:58.040Z,"103 km NE of Calama, Chile",earthquake,7.6,8.7,0.213,6,reviewed,us,us
2021-09-08T09:50:21.970Z,16.9087,-99.8584,35,4.6,mb,,205,1.395,1.01,us,us7000f96s,2021-09-08T16:29:10.991Z,"4 km SW of Los Órganos de San Agustín, Mexico",earthquake,5.7,1.9,0.072,57,reviewed,us,us
2021-09-08T09:10:17.303Z,32.11853027,-102.1696361,6.896240234000001,2.6,ml,17,57,0.01141392284,0.1,tx,tx2021rplx,2021-09-08T16:48:47.259Z,"15 km NNW of Midland, Texas",earthquake,0.7597944842999999,2.464021357,0.1,12,reviewed,tx,tx
2021-09-08T08:44:25.682Z,38.1494,-117.9839,6.8,2.5,ml,27,52.99,0.022,0.1199,nn,nn00821611,2021-09-15T05:41:04.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.6,0.48,12,reviewed,nn,nn
2021-09-08T07:28:24.954Z,31.65461853,-104.4200199,6.362939453,2.8,ml,19,72,0.07025701423,0.3,tx,tx2021rpio,2021-09-08T16:34:59.702Z,"57 km S of Whites City, New Mexico",earthquake,1.338300886,1.591738791,0.2,11,reviewed,tx,tx
2021-09-08T05:59:03.700Z,18.9858,-67.481,7,3.32,md,21,215,0.6367,0.27,pr,pr2021251001,2021-09-08T06:46:28.360Z,"67 km NW of San Antonio, Puerto Rico",earthquake,1.24,1.14,0.11,12,reviewed,pr,pr
2021-09-08T05:42:58.151Z,16.6267,-99.7482,18.74,4.5,mb,,170,1.464,1.4,us,us7000f957,2021-09-08T07:52:02.665Z,"near the coast of Guerrero, Mexico",earthquake,7.5,7.6,0.031,300,reviewed,us,us
2021-09-08T05:20:06.964Z,38.1508,73.2564,62.21,5.3,mb,,45,2.687,0.74,us,us7000f950,2021-09-08T17:44:05.040Z,"62 km W of Murghob, Tajikistan",earthquake,6.6,1.9,0.037,251,reviewed,us,us
2021-09-08T05:15:18.285Z,6.0885,126.925,55.87,4.5,mb,,116,1.654,0.55,us,us7000f94z,2021-09-15T05:19:11.040Z,"88 km ESE of Pondaguitan, Philippines",earthquake,6.2,8.7,0.078,48,reviewed,us,us
2021-09-08T04:49:36.321Z,66.1698,-147.2926,0.1,2.6,ml,,,,1.24,ak,ak021bj6kf9s,2021-09-10T02:14:19.040Z,"21 km SSE of Beaver, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-08T03:09:19.945Z,53.4148,-163.6232,22.93,3.3,ml,,205,1.465,0.38,us,us7000f94a,2021-09-10T01:05:49.040Z,"160 km S of False Pass, Alaska",earthquake,8.8,11.3,0.077,22,reviewed,us,us
2021-09-08T02:58:19.300Z,17.0577,-99.9,10,4.7,mb,,65,1.369,0.75,us,us7000f94k,2021-09-10T02:55:12.850Z,"1 km SE of Platanillo, Mexico",earthquake,8.5,1.9,0.026,453,reviewed,us,us
2021-09-08T02:32:37.665Z,60.0693,-140.1687,4.2,2.7,ml,,,,0.8,ak,ak021bj59x0c,2021-09-10T00:36:53.040Z,"63 km NNW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2021-09-08T02:28:30.836Z,55.4766,166.4111,10,4.9,mb,,63,5.171,0.98,us,us7000f942,2021-09-10T00:22:39.040Z,"260 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.3,1.9,0.05,128,reviewed,us,us
2021-09-08T02:26:02.678Z,56.8859,-155.8038,11.7,2.8,ml,,,,0.57,ak,ak021bj58jz9,2021-09-10T00:01:33.040Z,"99 km W of Akhiok, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-08T02:21:58.272Z,61.8879,-150.1532,29,3.1,ml,,,,0.58,ak,ak021bj57lnm,2021-09-09T23:52:55.234Z,"16 km NNW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-08T02:18:03.101Z,17.0257,-99.7922,10,4.9,mb,,130,1.287,0.62,us,us7000f93y,2021-09-09T23:43:40.635Z,"3 km NNW of Kilómetro 30, Mexico",earthquake,7.9,1.9,0.041,190,reviewed,us,us
2021-09-08T01:47:47.932Z,16.9816,-99.7726,20,7,mww,,69,1.289,0.6,us,us7000f93v,2021-09-17T01:29:41.114Z,"Acapulco, Mexico",earthquake,6.8,1.8,0.04,61,reviewed,us,us
2021-09-08T01:40:02.295Z,36.4811,27.1625,8.39,4.6,mb,,45,0.818,0.71,us,us7000f93t,2021-09-09T23:16:41.534Z,"14 km S of Mandráki, Greece",earthquake,5,1.6,0.094,34,reviewed,us,us
2021-09-08T01:33:27.854Z,18.6244,145.8185,140.69,4.6,mb,,124,9.071,0.83,us,us7000f93s,2021-09-09T22:52:18.040Z,"Pagan region, Northern Mariana Islands",earthquake,11.3,7.8,0.048,128,reviewed,us,us
2021-09-08T01:32:00.677Z,32.76947021,-100.6508432,7.849975586,2.6,ml,16,106,0.1219639054,0.2,tx,tx2021rowu,2021-09-09T22:30:12.040Z,"18 km NE of Hermleigh, Texas",earthquake,1.059047234,1.939092695,0.1,13,reviewed,tx,tx
2021-09-08T00:57:24.808Z,61.507,-150.251,61.9,3,ml,,,,0.97,ak,ak021bj48dmt,2021-09-14T07:46:30.105Z,"14 km ESE of Susitna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-09-08T00:55:24.175Z,17.1297,-99.4066,35,4.2,mb,,204,2.198,0.79,us,us7000f93l,2021-09-08T04:26:41.455Z,"6 km W of El Terrero, Mexico",earthquake,10.5,2,0.038,193,reviewed,us,us
2021-09-08T00:21:09.809Z,56.8691,-155.8277,12,2.5,ml,,,,0.47,ak,ak021bj40mqs,2021-09-08T00:33:49.040Z,"101 km W of Akhiok, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-08T00:13:00.010Z,-7.5379,128.3759,137.05,4.6,mb,,59,2.929,1.23,us,us7000f93a,2021-09-08T00:29:59.040Z,"186 km NE of Lospalos, Timor Leste",earthquake,7.2,7.3,0.09,37,reviewed,us,us
2021-09-07T23:57:57.951Z,-24.2863,-67.3089,204.52,4.1,mb,,97,1.549,0.69,us,us7000f938,2021-09-08T00:18:59.040Z,"100 km W of San Antonio de los Cobres, Argentina",earthquake,11.7,14.8,0.26,4,reviewed,us,us
2021-09-07T22:36:07.270Z,18.7136666666667,-155.230333333333,6.73,3.59,ml,54,282,,0.18,hv,hv72696012,2021-09-08T22:38:14.910Z,"53 km SE of Naalehu, Hawaii",earthquake,0.77,0.99,0.119330067933989,40,reviewed,hv,hv
2021-09-07T21:55:23.478Z,36.4146,27.2083,10.5,4.3,mb,,58,0.764,0.94,us,us7000f92g,2021-09-08T00:11:22.040Z,"22 km SSE of Mandráki, Greece",earthquake,1.3,5.9,0.137,15,reviewed,us,us
2021-09-07T21:26:23.800Z,18.4836,-68.6921,113,3.93,md,22,152,0.3122,0.08,pr,pr2021250008,2021-09-07T23:54:44.040Z,"6 km NNW of San Rafael del Yuma, Dominican Republic",earthquake,2.3,1.09,0.14,19,reviewed,pr,pr
2021-09-07T21:20:29.532Z,30.89998819,-103.410474,3.689306641,2.6,ml,27,65,0.07634085721,0.3,tx,tx2021roon,2021-09-15T03:15:28.040Z,"33 km ESE of Balmorhea, Texas",earthquake,1.0959404100000003,1.869826019,0.2,12,reviewed,tx,tx
2021-09-07T19:13:09.567Z,59.9797,-140.1311,12.3,3,ml,,,,0.79,ak,ak021bhrqt0o,2021-09-09T16:32:35.040Z,"53 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-07T18:41:23.630Z,39.2774,141.6915,66.44,4.4,mb,,167,1.585,0.83,us,us7000f904,2021-09-07T19:02:03.040Z,"14 km ESE of T?no, Japan",earthquake,4.4,11.2,0.219,7,reviewed,us,us
2021-09-07T18:39:58.242Z,31.66710562,-104.3724967,6.131567383,3.1,ml,19,60,0.109368324,0.2,tx,tx2021rojf,2021-09-08T16:28:11.161Z,"56 km S of Whites City, New Mexico",earthquake,0.9932154277000002,1.524584713,0.1,11,reviewed,tx,tx
2021-09-07T18:35:25.718Z,68.0874,-162.0005,0,2.9,ml,,,,1.18,ak,ak021bhra4e3,2021-09-09T16:17:40.040Z,"37 km E of Red Dog Mine, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-09-07T18:29:23.241Z,8.3362,126.6537,79.25,4.6,mb,,99,1.648,0.97,us,us7000f8zw,2021-09-07T19:16:40.040Z,"31 km NE of Barcelona, Philippines",earthquake,9,7.3,0.065,76,reviewed,us,us
2021-09-07T18:08:44.400Z,56.1034,-149.2285,20.33,3.2,ml,,228,2.492,1.04,us,us7000f8zr,2021-09-09T16:07:53.040Z,"Gulf of Alaska",earthquake,9.1,11.3,0.047,60,reviewed,us,us
2021-09-07T17:39:06.570Z,40.3913333,-125.5616667,10.42,3.32,ml,48,258,0.9375,0.2,nc,nc73621801,2021-09-11T07:58:13.265Z,"108km W of Petrolia, CA",earthquake,1.9,31.61,0.27,20,reviewed,nc,nc
2021-09-07T17:28:14.960Z,19.0703,-66.4645,50,3.22,md,12,248,0.5967,0.39,pr,pr2021250007,2021-09-07T18:50:41.282Z,"67 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.16,5.16,0.03,9,reviewed,pr,pr
2021-09-07T16:50:33.273Z,48.645,106.1145,10,4.4,mb,,45,0.832,0.6,us,us7000f8yz,2021-09-15T15:13:18.507Z,"34 km SW of Dzüünharaa, Mongolia",earthquake,5.2,1.8,0.1,32,reviewed,us,us
2021-09-07T16:44:35.668Z,43.0029,-126.5448,10,2.5,ml,,262,1.717,0.9,us,us7000f8yt,2021-09-07T19:38:28.040Z,"169 km W of Port Orford, Oregon",earthquake,8.8,2,0.055,44,reviewed,us,us
2021-09-07T16:17:11.630Z,59.9742,-140.1623,8.4,2.8,ml,,,,0.84,ak,ak021bhpzd7h,2021-09-07T19:12:43.040Z,"53 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-07T15:18:57.428Z,55.2649,-157.2531,0.1,3.1,ml,,,,0.75,ak,ak021bhpe8um,2021-09-07T17:04:46.554Z,"135 km SSE of Chignik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-09-07T14:39:42.912Z,59.9822,-140.1518,6.5,2.5,ml,,,,0.84,ak,ak021bhoxa5m,2021-09-07T15:11:08.040Z,"54 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-07T14:24:00.351Z,-37.9841,-74.0998,10,4.4,mb,,153,1.431,0.41,us,us7000f8v3,2021-09-15T14:38:53.040Z,"57 km SW of Lebu, Chile",earthquake,2.8,1.9,0.13,17,reviewed,us,us
2021-09-07T14:08:19.575Z,59.9473,-140.1509,8.7,2.5,ml,,,,0.84,ak,ak021bhoql5x,2021-09-07T14:11:28.075Z,"50 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-07T14:00:26.932Z,5.866,127.2807,19.46,4.4,mb,,98,2.071,0.54,us,us7000fb43,2021-09-15T14:34:11.040Z,"133 km ESE of Pondaguitan, Philippines",earthquake,9.2,5.5,0.162,11,reviewed,us,us
2021-09-07T13:34:12.648Z,38.1266,73.1869,38.59,4.7,mb,,45,2.301,0.59,us,us7000f8um,2021-09-15T14:19:59.040Z,"68 km W of Murghob, Tajikistan",earthquake,2.7,7,0.064,78,reviewed,us,us
2021-09-07T13:25:10.499Z,35.3614,141.3875,35,4.5,mb,,100,2.592,0.24,us,us7000f8ul,2021-09-15T14:10:55.040Z,"65 km SE of Hasaki, Japan",earthquake,4.6,2,0.191,10,reviewed,us,us
2021-09-07T13:22:14.478Z,-17.3893,-69.4032,169,4.6,mb,,95,0.212,0.55,us,us7000f8ug,2021-09-15T14:06:48.040Z,"67 km ENE of Estique, Peru",earthquake,7.7,5.5,0.036,233,reviewed,us,us
2021-09-07T13:05:52.713Z,-30.0645,-176.5234,10,4.6,mb,,95,13.226,0.71,us,us7000fb40,2021-09-15T13:19:52.040Z,"Kermadec Islands region",earthquake,11.1,1.8,0.114,23,reviewed,us,us
2021-09-07T12:27:43.700Z,19.1698333333333,-155.4695,34.25,3.42,ml,52,84,,0.1,hv,hv72695342,2021-09-08T12:29:06.184Z,"3 km SSE of P?hala, Hawaii",earthquake,0.59,0.67,0.163812734462158,41,reviewed,hv,hv
2021-09-07T11:15:00.634Z,36.1046,31.0176,51.96,4.5,mb,,49,1.15,0.68,us,us7000f8tq,2021-09-07T12:24:50.040Z,"62 km SE of Tekirova, Turkey",earthquake,2.6,7.7,0.077,50,reviewed,us,us
2021-09-07T11:08:01.620Z,17.8455,-65.4776,19,3.17,md,8,261,0.2626,0.28,pr,pr2021250006,2021-09-10T00:48:56.790Z,"27 km S of Esperanza, Puerto Rico",earthquake,1.66,1.27,0.09,3,reviewed,pr,pr
2021-09-07T10:22:08.023Z,-59.4361,-25.9276,35,4.9,mb,,95,7.751,0.45,us,us7000f8tm,2021-09-07T10:49:07.040Z,"South Sandwich Islands region",earthquake,9,2,0.09,39,reviewed,us,us
2021-09-07T10:13:51.540Z,18.9266,-67.556,10,3.07,md,11,231,0.5476,0.5,pr,pr2021250004,2021-09-07T10:41:40.393Z,"68 km NW of San Antonio, Puerto Rico",earthquake,2.009,2.96,0.15,7,reviewed,pr,pr
2021-09-07T10:11:21.943Z,69.138,-144.72,1.6,3.4,ml,,,,0.64,ak,ak021bhmdhz1,2021-09-14T08:17:03.040Z,"117 km NNE of Arctic Village, Alaska",earthquake,,2.6,,,automatic,ak,ak
2021-09-07T10:04:09.066Z,54.5415,-159.5853,24.72,3.3,ml,,204,0.29,0.68,us,us7000f8th,2021-09-14T07:46:42.040Z,"106 km SSE of Sand Point, Alaska",earthquake,3.8,11.3,0.059,38,reviewed,us,us
2021-09-07T09:49:57.208Z,-19.4163,-176.0692,10,6,mww,,41,5.446,0.71,us,us7000f8tc,2021-09-08T09:55:14.024Z,"185 km WNW of Pangai, Tonga",earthquake,9,1.7,0.068,21,reviewed,us,us
2021-09-07T09:42:41.541Z,37.8353,29.7026,10,4,mb,,45,0.638,0.52,us,us7000f8tb,2021-09-07T13:51:19.040Z,"8 km E of Bozkurt, Turkey",earthquake,4.5,2,0.212,6,reviewed,us,us
2021-09-07T09:41:29.540Z,33.25,-116.7865,5.73,2.7,ml,109,13,0.02713,0.2,ci,ci40035168,2021-09-13T23:19:41.871Z,"2km WNW of Lake Henshaw, CA",earthquake,0.13,0.5,0.156,25,reviewed,ci,ci
2021-09-07T09:18:59.990Z,18.3245,-66.1075,60,3.18,md,11,160,0.3165,0.37,pr,pr2021250005,2021-09-07T22:54:56.753Z,"3 km S of Guaynabo, Puerto Rico",earthquake,1.4,1.88,0.04,4,reviewed,pr,pr
2021-09-07T08:45:56.944Z,-24.2047,179.7056,572.45,4.9,mb,,105,5.465,1.29,us,us7000f8t2,2021-09-07T09:05:34.040Z,"south of the Fiji Islands",earthquake,14.3,14.3,0.129,19,reviewed,us,us
2021-09-07T07:55:06.768Z,62.2669,-148.3609,18.7,2.7,ml,,,,0.69,ak,ak021bhkull4,2021-09-08T07:48:32.040Z,"52 km N of Chickaloon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-07T07:44:30.746Z,18.7991,-67.8683,35,2.6,ml,,224,0.562,0.49,us,us7000f8sl,2021-09-08T07:42:08.040Z,"61 km ENE of Punta Cana, Dominican Republic",earthquake,5.4,2,0.059,38,reviewed,us,us
2021-09-07T06:39:26.144Z,-30.6711,-71.7869,14.09,4.2,mb,,197,0.859,0.58,us,us7000f8sf,2021-09-07T07:08:39.040Z,"56 km W of Ovalle, Chile",earthquake,3.1,10,0.372,2,reviewed,us,us
2021-09-07T06:13:54.335Z,6.8172,-73.0225,147.18,4.3,mb,,76,0.92,1.07,us,us7000f8sd,2021-09-07T22:42:16.050Z,"8 km NW of Cepitá, Colombia",earthquake,8.3,10.4,0.039,183,reviewed,us,us
2021-09-07T06:04:10.550Z,55.8929,-149.8706,10,3.1,ml,,221,2.41,0.64,us,us7000f8sb,2021-09-10T08:10:58.040Z,"Gulf of Alaska",earthquake,8,2,0.057,40,reviewed,us,us
2021-09-07T05:37:09.132Z,56.2408,-149.2801,10,2.7,ml,,241,2.377,0.62,us,us7000f8s7,2021-09-10T08:03:56.040Z,"238 km SE of Chiniak, Alaska",earthquake,8.7,2,0.057,40,reviewed,us,us
2021-09-07T05:35:38.510Z,18.5856,-66.7223,18,2.82,md,11,227,0.2212,0.24,pr,pr2021250003,2021-09-07T05:57:36.978Z,"12 km N of Arecibo, Puerto Rico",earthquake,1.19,0.62,0.1,5,reviewed,pr,pr
2021-09-07T05:10:53.923Z,56.0135,-149.1422,10,3.1,ml,,223,2.59,0.41,us,us7000f8s4,2021-09-10T07:55:51.040Z,"261 km SE of Chiniak, Alaska",earthquake,4.6,2,0.055,44,reviewed,us,us
2021-09-07T03:54:00.381Z,-15.9873,-173.8167,89.85,4.8,mb,,75,2.852,0.86,us,us7000f8rv,2021-09-07T23:20:43.040Z,"4 km SSW of Hihifo, Tonga",earthquake,8.8,5.9,0.03,352,reviewed,us,us
2021-09-07T03:49:27.750Z,17.986,-66.6961,12,2.59,md,20,161,0.1063,0.09,pr,pr2021250002,2021-09-07T04:29:06.844Z,"2 km ESE of Tallaboa, Puerto Rico",earthquake,0.32,0.25,0.16,11,reviewed,pr,pr
2021-09-07T03:05:37.076Z,32.1194458,-102.1707079,7.116333008,3.7,ml,26,56,0.01075535886,0.2,tx,tx2021rnek,2021-09-12T04:14:11.591Z,"16 km NNW of Midland, Texas",earthquake,0.7042075687,0.7630909486,0.2,18,reviewed,tx,tx
2021-09-07T02:49:59.225Z,-6.2622,103.5456,35,4.8,mb,,83,3.53,0.8,us,us7000f8rm,2021-09-07T23:06:26.040Z,"211 km WSW of Bandar Lampung, Indonesia",earthquake,8.6,2,0.118,25,reviewed,us,us
2021-09-07T02:29:31.229Z,5.4902,126.7097,47.36,4.8,mb,,83,1.93,0.72,us,us7000f8rg,2021-09-07T23:00:38.040Z,"112 km SSE of Pondaguitan, Philippines",earthquake,7.6,5.9,0.06,91,reviewed,us,us
2021-09-07T02:16:44.930Z,17.9886,-66.6925,12,2.82,md,23,151,0.1019,0.16,pr,pr2021250001,2021-09-07T03:37:22.466Z,"2 km ESE of Tallaboa, Puerto Rico",earthquake,0.38,0.27,0.15,12,reviewed,pr,pr
2021-09-07T01:53:42.971Z,-8.7631,120.4416,126.56,4.6,mb,,92,1.78,1,us,us7000f8r2,2021-09-07T22:34:28.040Z,"16 km S of Ruteng, Indonesia",earthquake,8.7,9,0.194,8,reviewed,us,us
2021-09-07T01:52:54.044Z,-58.514,-25.2611,30.26,5,mb,,52,7.531,0.94,us,us7000f8r4,2021-09-07T22:20:04.040Z,"South Sandwich Islands region",earthquake,10.1,4.7,0.089,40,reviewed,us,us
2021-09-07T01:48:21.596Z,-2.121,28.8825,10,4.5,mb,,86,2.391,0.62,us,us7000f8r0,2021-09-07T21:52:28.919Z,"40 km N of Cyangugu, Rwanda",earthquake,8.9,1.9,0.15,13,reviewed,us,us
2021-09-07T00:37:12.870Z,18.8196,-67.3235,12,3.32,md,20,210,0.4112,0.33,pr,pr2021250000,2021-09-07T00:55:44.300Z,"43 km NNW of San Antonio, Puerto Rico",earthquake,0.85,1.75,0.1,14,reviewed,pr,pr
2021-09-07T00:36:26.766Z,-4.16,140.0111,76.48,4.6,mb,,133,7.844,0.58,us,us7000f8qn,2021-09-07T00:55:11.040Z,"186 km SSW of Abepura, Indonesia",earthquake,12.5,7.8,0.083,43,reviewed,us,us
2021-09-06T23:53:48.769Z,3.1625,126.9011,35,4.7,mb,,109,2.419,0.58,us,us7000f8qf,2021-09-07T00:09:50.040Z,"200 km NW of Tobelo, Indonesia",earthquake,8.1,2,0.071,60,reviewed,us,us
2021-09-06T22:54:50.766Z,16.8246,-94.5051,10,4.2,mb,,159,2.334,0.47,us,us7000f8qc,2021-09-17T03:40:29.040Z,"21 km ESE of Santa María Chimalapa, Mexico",earthquake,5.2,1.9,0.146,13,reviewed,us,us
2021-09-06T22:36:24.542Z,-33.0917,-70.2201,110.48,4.4,mb,,84,0.321,0.66,us,us7000f8q1,2021-09-17T02:49:17.886Z,"45 km SE of Los Andes, Chile",earthquake,3.6,4.1,0.114,22,reviewed,us,us
2021-09-06T22:34:53.000Z,38.8128333,-122.8163333,3.14,2.52,md,39,53,0.01079,0.04,nc,nc73621121,2021-09-13T21:43:13.690Z,"6km NW of The Geysers, CA",earthquake,0.16,0.29,0.212,6,reviewed,nc,nc
2021-09-06T22:34:24.790Z,38.815,-122.8158333,2.27,3.11,ml,97,25,0.009514,0.09,nc,nc73621131,2021-09-16T04:25:24.040Z,"7km NW of The Geysers, CA",earthquake,0.11,0.14,0.155,48,reviewed,nc,nc
2021-09-06T21:53:34.122Z,55.155,-159.2278,35,3.4,ml,,142,0.385,0.76,us,us7000f8pm,2021-09-06T22:21:37.040Z,"83 km ESE of Sand Point, Alaska",earthquake,4.3,2,0.056,42,reviewed,us,us
2021-09-06T21:42:50.996Z,-8.1787,-75.9521,123.74,4.4,mb,,100,2.633,0.87,us,us7000f8pj,2021-09-17T00:14:07.333Z,"62 km E of Tocache, Peru",earthquake,7.8,9.4,0.117,21,reviewed,us,us
2021-09-06T21:31:21.974Z,60.0311,-140.1122,3.3,2.5,ml,,,,0.88,ak,ak021bg5i7kc,2021-09-06T21:34:48.195Z,"58 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-06T21:19:31.857Z,60.0152,-140.0974,9.5,2.5,ml,,,,0.73,ak,ak021bg5fnq9,2021-09-06T21:46:31.040Z,"56 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-06T21:16:25.590Z,5.5296,126.8831,10,4.6,mb,,178,2.005,0.89,us,us7000fb2q,2021-09-16T22:45:51.040Z,"120 km SE of Pondaguitan, Philippines",earthquake,9,1.9,0.125,19,reviewed,us,us
2021-09-06T21:10:55.591Z,60.0023,-140.1387,8.3,3.1,ml,,,,0.83,ak,ak021bg5ds3t,2021-09-06T21:20:00.040Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-06T20:59:22.113Z,31.1818,131.4446,46.66,4.6,mb,,102,0.909,0.89,us,us7000f8p7,2021-09-06T21:24:03.040Z,"38 km SSE of Kushima, Japan",earthquake,4.4,7.4,0.089,38,reviewed,us,us
2021-09-06T20:24:32.402Z,-59.6885,-26.2507,35,4.4,mb,,198,7.78,0.51,us,us7000fb2j,2021-09-17T21:40:41.040Z,"South Sandwich Islands region",earthquake,8.6,2,0.163,11,reviewed,us,us
2021-09-06T18:13:30.065Z,53.2737,98.8102,10,4.2,mb,,110,3.358,0.38,us,us7000f8nf,2021-09-17T17:38:09.040Z,"108 km NW of Orlik, Russia",earthquake,12.5,2,0.113,22,reviewed,us,us
2021-09-06T17:48:31.156Z,-56.5996,-25.1246,10,4.6,mb,,193,6.869,0.98,us,us7000fb2s,2021-09-17T21:53:04.040Z,"South Sandwich Islands region",earthquake,12.1,1.9,0.137,16,reviewed,us,us
2021-09-06T17:31:23.505Z,86.0786,31.9635,10,5.1,mb,,53,7.568,0.94,us,us7000f8n5,2021-09-06T17:50:32.040Z,"north of Svalbard",earthquake,9.1,1.9,0.028,423,reviewed,us,us
2021-09-06T16:59:52.369Z,36.30116667,-98.1695,7.99,2.56,ml,100,42,0,0.19,ok,ok2021rmkk,2021-09-07T18:46:40.040Z,"6 km NNE of Ames, Oklahoma",earthquake,,0.4,0.2,36,reviewed,ok,ok
2021-09-06T16:50:16.654Z,5.498,126.707,52.71,4.5,mb,,90,1.922,0.5,us,us7000fb2b,2021-09-14T20:21:41.040Z,"112 km SSE of Pondaguitan, Philippines",earthquake,8,8.1,0.109,25,reviewed,us,us
2021-09-06T16:49:33.876Z,59.9832,-140.1392,6.9,3.4,ml,,,,0.88,ak,ak021bg2mxcm,2021-09-07T18:30:43.040Z,"53 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-06T16:37:51.610Z,33.986,-118.6748333,12.12,2.8,ml,96,121,0.1026,0.2,ci,ci40034656,2021-09-14T20:07:07.040Z,"5km SSE of Malibu Beach, CA",earthquake,0.2,0.44,0.18,26,reviewed,ci,ci
2021-09-06T16:03:20.251Z,-28.4649,-177.1779,60.13,4.6,mb,,168,1.018,0.82,us,us7000fb2a,2021-09-14T20:00:54.040Z,"Kermadec Islands region",earthquake,13,6.8,0.126,21,reviewed,us,us
2021-09-06T15:50:02.329Z,7.1948,-82.4161,11.35,4.3,mb,,241,1.611,0.43,us,us7000fb27,2021-09-14T19:38:03.040Z,"105 km SSE of Punta de Burica, Panama",earthquake,9.4,9.7,0.09,38,reviewed,us,us
2021-09-06T15:44:34.632Z,-5.7238,153.6072,10,4.6,mb,,48,2.094,0.53,us,us7000fb26,2021-09-14T19:21:28.040Z,"212 km SE of Kokopo, Papua New Guinea",earthquake,6.1,1.7,0.091,38,reviewed,us,us
2021-09-06T15:34:50.721Z,7.8412,137.4056,10,4.5,mb,,90,10.599,0.64,us,us7000fb29,2021-09-14T19:03:40.040Z,"201 km SSW of Colonia, Micronesia",earthquake,9.2,1.3,0.125,21,reviewed,us,us
